circID	seqnames	start	end	width	strand	type	gene_id	SameGflag	OverGflag	OverGeneID	OverGeneName	circAtlas	circBank	circBase	circPedia	Ntools
cRNA_2812	chr14	21284901	21368251	83351	+	JNC-JNC	ENSMUSG00000039197.11	TRUE	1	NA	NA	mmu-Adk_0007	mmu_Adk_0012000		MMU_CIRCpedia_13179	3
cRNA_2813	chr14	26137358	26149471	12114	-	JNC-JNC	ENSMUSG00000021870.18	TRUE	1	NA	NA	mmu-Slmap_0001	mmu_Slmap_0008000		MMU_CIRCpedia_14762	3
cRNA_2814	chr14	26139268	26149471	10204	-	JNC-JNC	ENSMUSG00000021870.18	TRUE	1	NA	NA	mmu-Slmap_0013	mmu_Slmap_0010000		MMU_CIRCpedia_14763	3
cRNA_2815	chr14	47301677	47333631	31955	+	JNC-JNC	ENSMUSG00000021838.18	TRUE	1	NA	NA	mmu-Samd4_0014	mmu_Samd4_0056000		MMU_CIRCpedia_215884	3
cRNA_2816	chr14	49273456	49276840	3385	-	JNC-JNC	ENSMUSG00000061244.15	TRUE	1	NA	NA	mmu-Exoc5_0019	mmu_Exoc5_0041000		MMU_CIRCpedia_21459	3
cRNA_2817	chr14	55187302	55187635	334	-	JNC-JNC	ENSMUSG00000040752.17	TRUE	1	NA	NA	mmu-Myh6_0193	mmu_Myh6_0089000			2
cRNA_2818	chr14	55190411	55219768	29358	*	JNC-JNC	NA	FALSE	0	ENSMUSG00000040752.17/ENSMUSG00000053093.17	Myh6/Myh7	mmu-intergenic_000118	mmu_Myh6_0121000			2
cRNA_2819	chr14	57523822	57550586	26765	-	JNC-JNC	ENSMUSG00000021947.12	TRUE	1	NA	NA	mmu-Cryl1_0003	mmu_Cryl1_0002000		MMU_CIRCpedia_39244	3
cRNA_2820	chr14	65134099	65134575	477	-	FULLEX	ENSMUSG00000021972.15	TRUE	NA	NA	NA	mmu-Hmbox1_0003	mmu_Hmbox1_0026000		MMU_CIRCpedia_25968	3
cRNA_2821	chr14	70472589	70504955	32367	-	JNC-JNC	ENSMUSG00000022092.12	TRUE	1	NA	NA	mmu-Ppp3cc_0021	mmu_Ppp3cc_0020000	mm9_circ_008575	MMU_CIRCpedia_27417	4
cRNA_2822	chr14	72889456	72921211	31756	-	JNC-JNC	ENSMUSG00000033487.15	TRUE	1	NA	NA	mmu-Fndc3a_0010	mmu_Fndc3a_0080000	mm9_circ_005137	MMU_CIRCpedia_28121	4
cRNA_2823	chr14	73499969	73532470	32502	-	JNC-JNC	ENSMUSG00000022105.7	TRUE	1	NA	NA	mmu-Rb1_0005	mmu_Rb1_0030000		MMU_CIRCpedia_28354	3
cRNA_2824	chr14	73600401	73605867	5467	-	EX-JNC	ENSMUSG00000022108.9	TRUE	1	NA	NA	mmu-Itm2b_0001	mmu_Itm2b_0005000			2
cRNA_2825	chr14	79294087	79302445	8359	+	JNC-JNC	ENSMUSG00000058997.9	TRUE	1	NA	NA	mmu-Vwa8_0003	mmu_Vwa8_0119000		MMU_CIRCpedia_30051	3
cRNA_2826	chr14	105525051	105535561	10511	+	JNC-JNC	ENSMUSG00000053253.17	TRUE	1	NA	NA	mmu-Ndfip2_0002	mmu_Ndfip2_0009000		MMU_CIRCpedia_1451	3
cRNA_2827	chr15	3487412	3581167	93756	-	JNC-JNC	ENSMUSG00000055737.13	TRUE	1	NA	NA	mmu-Ghr_0014	mmu_Ghr_0057000			2
cRNA_2828	chr15	3487412	3581204	93793	-	JNC-IN	ENSMUSG00000055737.13	TRUE	1	NA	NA	mmu-Ghr_0015	mmu_Ghr_0058000			2
cRNA_2829	chr15	4076947	4087257	10311	+	JNC-JNC	ENSMUSG00000022186.15	TRUE	1	NA	NA	mmu-Oxct1_0002	mmu_Oxct1_0013000		MMU_CIRCpedia_19363	3
cRNA_2830	chr15	7202337	7203041	705	+	JNC-JNC	ENSMUSG00000054263.13	TRUE	1	NA	NA	mmu-Lifr_0001	mmu_Lifr_0019000		MMU_CIRCpedia_27888	3
cRNA_2831	chr15	40616292	40637542	21251	+	JNC-JNC	ENSMUSG00000022306.10	TRUE	1	NA	NA	mmu-Zfpm2_0002	mmu_Zfpm2_0013000	mm9_circ_002584	MMU_CIRCpedia_19447	4
cRNA_2832	chr15	58840688	58844409	3722	-	JNC-JNC	ENSMUSG00000022353.11	TRUE	1	NA	NA	mmu-Mtss1_0004	mmu_Mtss1_0007000	mm9_circ_000469	MMU_CIRCpedia_24332	4
cRNA_2833	chr15	80768408	80773356	4949	+	JNC-JNC	ENSMUSG00000047888.11	TRUE	1	NA	NA	mmu-Tnrc6b_0005	mmu_Tnrc6b_0053000		MMU_CIRCpedia_30655	3
cRNA_2834	chr15	80771160	80786216	15057	+	JNC-JNC	ENSMUSG00000047888.11	TRUE	1	NA	NA	mmu-Tnrc6b_0030	mmu_Tnrc6b_0057000		MMU_CIRCpedia_30660	3
cRNA_2835	chr15	81267181	81276523	9343	-	JNC-JNC	ENSMUSG00000022403.16	TRUE	1	NA	NA	mmu-St13_0002	mmu_St13_0026000	mm9_circ_007731	MMU_CIRCpedia_30798	4
cRNA_2836	chr15	98638218	98640710	2493	-	EX-JNC	ENSMUSG00000051853.11	TRUE	1	NA	NA	mmu-Arf3_0002	mmu_Arf3_0005000	mm9_circ_009996		3
cRNA_2837	chr16	5773351	5774727	1377	*	UNKNOWN	NA	NA	NA	NA	NA	mmu-intergenic_001324	mmu_Rbfox1_0026000			2
cRNA_2838	chr16	7170796	7193833	23038	+	JNC-JNC	ENSMUSG00000008658.17	TRUE	1	NA	NA	mmu-Rbfox1_0019	mmu_Rbfox1_0198000		MMU_CIRCpedia_36699	3
cRNA_2839	chr16	7170796	7209904	39109	+	JNC-IN	ENSMUSG00000008658.17	TRUE	1	NA	NA	mmu-Rbfox1_0015	mmu_Rbfox1_0199000		MMU_CIRCpedia_28475	3
cRNA_2840	chr16	17191214	17207321	16108	-	JNC-JNC	ENSMUSG00000041720.15	TRUE	1	NA	NA	mmu-Pi4ka_0003	mmu_Pi4ka_0093000	mm9_circ_007694	MMU_CIRCpedia_11906	4
cRNA_2841	chr16	19920742	19926393	5652	+	JNC-JNC	ENSMUSG00000062901.4	TRUE	1	NA	NA	mmu-Klhl24_0002	mmu_Klhl24_0005000		MMU_CIRCpedia_12834	3
cRNA_2842	chr16	19925413	19939048	13636	+	JNC-JNC	ENSMUSG00000062901.4	TRUE	1	NA	NA	mmu-Klhl24_0006	mmu_Klhl24_0016000		MMU_CIRCpedia_12838	3
cRNA_2843	chr16	24261166	24275692	14527	+	IN-JNC	ENSMUSG00000033306.16	TRUE	1	NA	NA	mmu-Lpp_0015	mmu_Lpp_0007000			2
cRNA_2844	chr16	38040334	38049138	8805	+	JNC-JNC	ENSMUSG00000022812.15	TRUE	1	NA	NA	mmu-Gsk3b_0003	mmu_Gsk3b_0050000		MMU_CIRCpedia_18850	3
cRNA_2845	chr16	45598076	45609480	11405	-	JNC-JNC	ENSMUSG00000033149.18	TRUE	1	NA	NA	mmu-Phldb2_0008	mmu_Phldb2_0026000		MMU_CIRCpedia_38436	3
cRNA_2846	chr16	57001855	57007043	5189	-	JNC-JNC	ENSMUSG00000022749.9	TRUE	1	NA	NA	mmu-Tbc1d23_0006	mmu_Tbc1d23_0021000			2
cRNA_2847	chr16	58305126	58314224	9099	-	JNC-JNC	ENSMUSG00000022747.18	TRUE	1	NA	NA	mmu-St3gal6_0002	mmu_St3gal6_0011000			2
cRNA_2848	chr16	77391510	77393847	2338	+	JNC-JNC	ENSMUSG00000090386.12	TRUE	1	NA	NA	mmu-2810055G20Rik_0001	mmu_Mir99ahg_0055000			2
cRNA_2849	chr17	6187486	6235573	48088	+	JNC-JNC	ENSMUSG00000034377.11	TRUE	1	NA	NA	mmu-Tulp4_0007	mmu_Tulp4_0042000			2
cRNA_2850	chr17	10492876	10501910	9035	-	JNC-JNC	ENSMUSG00000062078.16	TRUE	1	NA	NA	mmu-Qk_0017	mmu_Qk_0047000		MMU_CIRCpedia_759	3
cRNA_2851	chr17	24306978	24326245	19268	-	JNC-JNC	ENSMUSG00000024122.17	TRUE	1	NA	NA	mmu-Pdpk1_0018	mmu_Pdpk1_0018000		MMU_CIRCpedia_14041	3
cRNA_2852	chr17	28935335	28947949	12615	+	IN-JNC	ENSMUSG00000053436.16	TRUE	1	NA	NA	mmu-Mapk14_0008	mmu_Mapk14_0013000			2
cRNA_2853	chr17	32992479	32996501	4023	-	EX-JNC	ENSMUSG00000024298.16	TRUE	1	NA	NA	mmu-Zfp871_0002	mmu_Zfp871_0004000			2
cRNA_2854	chr17	40156024	40156248	225	*	UNKNOWN	NA	NA	NA	NA	NA	mmu-Gm26917_0002	mmu_Gm26917_0121000			2
cRNA_2855	chr17	66144679	66145019	341	+	JNC-JNC	ENSMUSG00000061950.18	TRUE	1	NA	NA	mmu-Ppp4r1_0014	mmu_Ppp4r1_0057000		MMU_CIRCpedia_26312	3
cRNA_2856	chr17	72107794	72117977	10184	+	JNC-JNC	ENSMUSG00000024059.11	TRUE	1	NA	NA	mmu-Clip4_0006	mmu_Clip4_0017000		MMU_CIRCpedia_27899	3
cRNA_2857	chr17	78545171	78588795	43625	+	JNC-JNC	ENSMUSG00000024074.9	TRUE	1	NA	NA	mmu-Crim1_0017	mmu_Crim1_0004000		MMU_CIRCpedia_29836	3
cRNA_2858	chr17	81735611	81752401	16791	-	JNC-IN	ENSMUSG00000054640.16	TRUE	1	NA	NA	mmu-Slc8a1_0015	mmu_Slc8a1_0027000			2
cRNA_2859	chr17	86405940	86410428	4489	-	JNC-JNC	ENSMUSG00000024135.11	TRUE	1	NA	NA	mmu-Srbd1_0011	mmu_Srbd1_0058000	mm9_circ_011841	MMU_CIRCpedia_32285	4
cRNA_2860	chr17	87987228	87990105	2878	+	JNC-JNC	ENSMUSG00000024151.14	TRUE	1	NA	NA	mmu-Msh2_0001	mmu_Msh2_0009000		MMU_CIRCpedia_32892	3
cRNA_2861	chr18	5633204	5748855	115652	+	JNC-JNC	ENSMUSG00000024238.16	TRUE	1	NA	NA	mmu-Zeb1_0002	mmu_Zeb1_0037000			2
cRNA_2862	chr18	5641382	5705243	63862	+	JNC-JNC	ENSMUSG00000024238.16	TRUE	1	NA	NA	mmu-Zeb1_0014	mmu_Zeb1_0050000		MMU_CIRCpedia_23528	3
cRNA_2863	chr18	13004135	13031358	27224	-	JNC-JNC	ENSMUSG00000044252.19	TRUE	1	NA	NA	mmu-Osbpl1a_0012	mmu_Osbpl1a_0044000		MMU_CIRCpedia_7268	3
cRNA_2864	chr18	23716141	23730615	14475	+	JNC-JNC	ENSMUSG00000024302.17	TRUE	1	NA	NA	mmu-Dtna_0003	mmu_Dtna_0046000	mm9_circ_013221	MMU_CIRCpedia_13940	4
cRNA_2865	chr18	25102217	25127616	25400	+	JNC-JNC	ENSMUSG00000034295.11	TRUE	1	NA	NA	mmu-Fhod3_0006	mmu_Fhod3_0021000		MMU_CIRCpedia_14329	3
cRNA_2866	chr18	31904723	31905167	445	+	FULLEX	ENSMUSG00000041915.10	TRUE	NA	NA	NA	mmu-Ammecr1l_0001	mmu_Ammecr1l_0004000		MMU_CIRCpedia_16254	3
cRNA_2867	chr18	34630387	34631212	826	-	JNC-JNC	ENSMUSG00000036501.8	TRUE	1	NA	NA	mmu-Fam13b_0009	mmu_Fam13b_0095000		MMU_CIRCpedia_17360	3
cRNA_2868	chr18	38253170	38276380	23211	*	UNKNOWN	NA	NA	NA	NA	NA	mmu-intergenic_001116	mmu_chr18_0499000			2
cRNA_2869	chr18	42065666	42070756	5091	-	JNC-JNC	ENSMUSG00000056671.8	TRUE	1	NA	NA	mmu-Prelid2_0003	mmu_Prelid2_0003000		MMU_CIRCpedia_212787	3
cRNA_2870	chr18	65409717	65414166	4450	-	JNC-JNC	ENSMUSG00000032845.17	TRUE	1	NA	NA	mmu-Alpk2_0001	mmu_Alpk2_0002000			2
cRNA_2871	chr18	73795729	73811110	15382	-	JNC-JNC	ENSMUSG00000024515.14	TRUE	1	NA	NA	mmu-Smad4_0007	mmu_Smad4_0021000		MMU_CIRCpedia_28510	3
cRNA_2872	chr18	75186052	75196244	10193	+	JNC-JNC	ENSMUSG00000035765.11	TRUE	1	NA	NA	mmu-Dym_0003	mmu_Dym_0018000	mm9_circ_007065	MMU_CIRCpedia_28920	4
cRNA_2873	chr19	5467422	5468279	858	+	FULLEX	ENSMUSG00000086938.11	TRUE	NA	NA	NA	mmu-4930481A15Rik_0001	mmu_4930481A15Rik_0001000		MMU_CIRCpedia_211914	3
cRNA_2874	chr19	6391933	6393206	1274	+	JNC-JNC	ENSMUSG00000024948.16	TRUE	1	NA	NA	mmu-Map4k2_0005	mmu_Map4k2_0006000	mm9_circ_008322	MMU_CIRCpedia_25584	4
cRNA_2875	chr19	34789678	34818509	28832	-	EX-JNC	ENSMUSG00000033610.17	TRUE	1	NA	NA	mmu-Pank1_0004	mmu_Pank1_0022000			2
cRNA_2876	chr19	36411970	36422477	10508	+	JNC-JNC	ENSMUSG00000024805.17	TRUE	1	NA	NA	mmu-Pcgf5_0001	mmu_Pcgf5_0008000		MMU_CIRCpedia_18100	3
cRNA_2877	chr19	37064938	37103788	38851	-	JNC-JNC	ENSMUSG00000039652.17	TRUE	1	NA	NA	mmu-Cpeb3_0023	mmu_Cpeb3_0033000		MMU_CIRCpedia_18440	3
cRNA_2878	chr19	37558831	37562205	3375	+	JNC-JNC	ENSMUSG00000053799.9	TRUE	1	NA	NA	mmu-Exoc6_0017	mmu_Exoc6_0001000			2
cRNA_2879	chr19	40325430	40341009	15580	-	JNC-JNC	ENSMUSG00000025006.19	TRUE	1	NA	NA	mmu-Sorbs1_0057	mmu_Sorbs1_0067000			2
cRNA_2880	chr19	40329129	40365460	36332	-	JNC-JNC	ENSMUSG00000025006.19	TRUE	1	NA	NA	mmu-Sorbs1_0012	mmu_Sorbs1_0076000		MMU_CIRCpedia_217013	3
cRNA_2881	chr19	46703628	46708895	5268	+	JNC-JNC	ENSMUSG00000003559.9	TRUE	1	NA	NA	mmu-As3mt_0002	mmu_As3mt_0008000			2
cRNA_2882	chr19	53801679	53823210	21532	+	JNC-JNC	ENSMUSG00000043639.16	TRUE	1	NA	NA	mmu-Rbm20_0002	mmu_Rbm20_0012000		MMU_CIRCpedia_217017	3
cRNA_2883	chr19	53821077	53832275	11199	+	JNC-JNC	ENSMUSG00000043639.16	TRUE	1	NA	NA	mmu-Rbm20_0022	mmu_Rbm20_0016000		MMU_CIRCpedia_217019	3
cRNA_2884	chr2	13221581	13246606	25026	-	JNC-JNC	ENSMUSG00000026727.11	TRUE	1	NA	NA	mmu-Rsu1_0002	mmu_Rsu1_0011000		MMU_CIRCpedia_7779	3
cRNA_2885	chr2	18127056	18131040	3985	+	JNC-JNC	ENSMUSG00000026743.17	TRUE	1	NA	NA	mmu-Mllt10_0060	mmu_Mllt10_0096000		MMU_CIRCpedia_12370	3
cRNA_2886	chr2	18151588	18202808	51221	+	JNC-JNC	ENSMUSG00000026743.17	TRUE	1	NA	NA	mmu-Mllt10_0034	mmu_Mllt10_0133000		MMU_CIRCpedia_12387	3
cRNA_2887	chr2	18910086	18912963	2878	-	IN-JNC	ENSMUSG00000026737.13	TRUE	1	NA	NA	mmu-Pip4k2a_0006	mmu_Pip4k2a_0026000			2
cRNA_2888	chr2	20864692	20865918	1227	-	JNC-JNC	ENSMUSG00000036591.17	TRUE	1	NA	NA	mmu-Arhgap21_0003,mmu-Arhgap21_0019	mmu_Arhgap21_0025000,mmu_Arhgap21_0026000		MMU_CIRCpedia_13066,MMU_CIRCpedia_13065	3
cRNA_2889	chr2	25846259	25856960	10702	-	JNC-JNC	ENSMUSG00000026933.18	TRUE	1	NA	NA	mmu-Camsap1_0001	mmu_Camsap1_0029000		MMU_CIRCpedia_14682	3
cRNA_2890	chr2	28964586	28969490	4905	+	JNC-JNC	ENSMUSG00000026803.18	TRUE	1	NA	NA	mmu-Ttf1_0001	mmu_Ttf1_0013000		MMU_CIRCpedia_219266	3
cRNA_2891	chr2	29783013	29812383	29371	+	JNC-JNC	ENSMUSG00000026790.20	TRUE	1	NA	NA	mmu-Odf2_0015	mmu_Odf2_0006000		MMU_CIRCpedia_15643	3
cRNA_2892	chr2	30000217	30001344	1128	-	JNC-JNC	ENSMUSG00000039686.15	TRUE	1	NA	NA	mmu-Zer1_0002	mmu_Zer1_0012000		MMU_CIRCpedia_15717	3
cRNA_2893	chr2	37470685	37537297	66613	-	JNC-JNC	ENSMUSG00000026915.17	TRUE	1	NA	NA	mmu-Strbp_0027	mmu_Strbp_0025000		MMU_CIRCpedia_18623	3
cRNA_2894	chr2	44642059	44646447	4389	-	JNC-JNC	ENSMUSG00000036890.14	TRUE	1	NA	NA	mmu-Gtdc1_0002	mmu_Gtdc1_0019000	mm9_circ_011729	MMU_CIRCpedia_20381	4
cRNA_2895	chr2	48045328	48045904	577	-	IN-JNC	ENSMUSG00000086353.3	TRUE	1	NA	NA	mmu-Gm13481_0001	mmu_Gm13481_0003000			2
cRNA_2896	chr2	50245037	50260981	15945	+	JNC-IN	ENSMUSG00000085862.3	TRUE	1	NA	NA	mmu-Gm13483_0001	mmu_Gm13483_0028000			2
cRNA_2897	chr2	59601476	59602883	1408	+	JNC-JNC	ENSMUSG00000035168.17	TRUE	1	NA	NA	mmu-Tanc1_0002,mmu-Tanc1_0009	mmu_Tanc1_0045000,mmu_Tanc1_0049000	mm9_circ_001840	MMU_CIRCpedia_24634	4
cRNA_2898	chr2	61443995	61474766	30772	+	JNC-JNC	ENSMUSG00000064289.16	TRUE	1	NA	NA	mmu-Tank_0004	mmu_Tank_0004000	mm9_circ_004342	MMU_CIRCpedia_25083	4
cRNA_2899	chr2	68137385	68144947	7563	-	JNC-JNC	ENSMUSG00000027030.16	TRUE	1	NA	NA	mmu-Stk39_0036	mmu_Stk39_0032000	mm9_circ_014478	MMU_CIRCpedia_26974	4
cRNA_2900	chr2	68137385	68189378	51994	-	JNC-JNC	ENSMUSG00000027030.16	TRUE	1	NA	NA	mmu-Stk39_0038	mmu_Stk39_0033000		MMU_CIRCpedia_26975	3
cRNA_2901	chr2	76633637	76649160	15524	-	JNC-JNC	ENSMUSG00000051747.16	TRUE	1	NA	NA	mmu-Ttn_1059	mmu_Ttn_0266000		MMU_CIRCpedia_216824	3
cRNA_2902	chr2	76662132	76682481	20350	-	JNC-JNC	ENSMUSG00000051747.16	TRUE	1	NA	NA	mmu-Ttn_0174	mmu_Ttn_0392000			2
cRNA_2903	chr2	76677732	76682108	4377	-	JNC-JNC	ENSMUSG00000051747.16	TRUE	1	NA	NA	mmu-Ttn_0173	mmu_Ttn_0478000			2
cRNA_2904	chr2	76677732	76688331	10600	-	JNC-JNC	ENSMUSG00000051747.16	TRUE	1	NA	NA	mmu-Ttn_1053	mmu_Ttn_0480000		MMU_CIRCpedia_217093	3
cRNA_2905	chr2	76677732	76712183	34452	-	JNC-JNC	ENSMUSG00000051747.16	TRUE	1	NA	NA	mmu-Ttn_1054	mmu_Ttn_0481000		MMU_CIRCpedia_216826	3
cRNA_2906	chr2	76680914	76688331	7418	-	JNC-JNC	ENSMUSG00000051747.16	TRUE	1	NA	NA	mmu-Ttn_1055	mmu_Ttn_0527000			2
cRNA_2907	chr2	76688248	76718431	30184	-	JNC-JNC	ENSMUSG00000051747.16	TRUE	1	NA	NA	mmu-Ttn_1048	mmu_Ttn_0608000		MMU_CIRCpedia_216834	3
cRNA_2908	chr2	76688248	76723521	35274	-	JNC-JNC	ENSMUSG00000051747.16	TRUE	1	NA	NA	mmu-Ttn_1061	mmu_Ttn_0609000		MMU_CIRCpedia_216835	3
cRNA_2909	chr2	84198891	84207389	8499	-	JNC-JNC	ENSMUSG00000059588.14	TRUE	1	NA	NA	mmu-Calcrl_0002	mmu_Calcrl_0004000		MMU_CIRCpedia_218343	3
cRNA_2910	chr2	84900332	84902512	2181	+	JNC-JNC	ENSMUSG00000033955.14	TRUE	1	NA	NA	mmu-Tnks1bp1_0001	mmu_Tnks1bp1_0007000	mm9_circ_015357	MMU_CIRCpedia_31971	4
cRNA_2911	chr2	91379119	91381103	1985	+	JNC-JNC	ENSMUSG00000040549.17	TRUE	1	NA	NA	mmu-Ckap5_0021	mmu_Ckap5_0032000		MMU_CIRCpedia_34120	3
cRNA_2912	chr2	116983473	116995476	12004	+	JNC-JNC	ENSMUSG00000027351.15	TRUE	1	NA	NA	mmu-Spred1_0003	mmu_Spred1_0002000		MMU_CIRCpedia_4199	3
cRNA_2913	chr2	120216255	120227928	11674	-	JNC-JNC	ENSMUSG00000033808.17	TRUE	1	NA	NA	mmu-Tmem87a_0010	mmu_Tmem87a_0038000		MMU_CIRCpedia_5080	3
cRNA_2914	chr2	135749419	135752164	2746	+	JNC-JNC	ENSMUSG00000039943.17	TRUE	1	NA	NA	mmu-Plcb4_0001	mmu_Plcb4_0024000	mm9_circ_006778	MMU_CIRCpedia_8335	4
cRNA_2915	chr2	166801943	166806637	4695	-	JNC-JNC	ENSMUSG00000039536.17	TRUE	1	NA	NA	mmu-Stau1_0001	mmu_Stau1_0011000		MMU_CIRCpedia_11657	3
cRNA_2916	chr2	181273228	181273880	653	+	JNC-JNC	ENSMUSG00000002455.15	TRUE	1	NA	NA	mmu-Prpf6_0004	mmu_Prpf6_0015000		MMU_CIRCpedia_12405	3
cRNA_2917	chr3	9535952	9539662	3711	-	JNC-JNC	ENSMUSG00000040209.13	TRUE	1	NA	NA	mmu-Zfp704_0001	mmu_Zfp704_0016000	mm9_circ_006649	MMU_CIRCpedia_34939	4
cRNA_2918	chr3	51230643	51233456	2814	-	JNC-JNC	ENSMUSG00000037174.19	TRUE	1	NA	NA	mmu-Elf2_0022,mmu-Elf2_0031	mmu_Elf2_0057000,mmu_Elf2_0058000		MMU_CIRCpedia_22055	3
cRNA_2919	chr3	57676461	57703716	27256	+	JNC-JNC	ENSMUSG00000036503.14	TRUE	1	NA	NA	mmu-Rnf13_0003	mmu_Rnf13_0013000		MMU_CIRCpedia_23955	3
cRNA_2920	chr3	68997109	69009581	12473	-	JNC-JNC	ENSMUSG00000027782.11	TRUE	1	NA	NA	mmu-Kpna4_0005	mmu_Kpna4_0034000			2
cRNA_2921	chr3	84771271	84811386	40116	+	JNC-JNC	ENSMUSG00000028086.16	TRUE	1	NA	NA	mmu-Fbxw7_0004	mmu_Fbxw7_0009000		MMU_CIRCpedia_31838	3
cRNA_2922	chr3	85637566	85648681	11116	-	JNC-JNC	ENSMUSG00000051000.18	TRUE	1	NA	NA	mmu-Fam160a1_0001	mmu_Fam160a1_0013000		MMU_CIRCpedia_32137	3
cRNA_2923	chr3	88065528	88066899	1372	+	JNC-JNC	ENSMUSG00000001419.18	TRUE	1	NA	NA	mmu-Mef2d_0002	mmu_Mef2d_0014000		MMU_CIRCpedia_39786	3
cRNA_2924	chr3	88930338	88942788	12451	+	JNC-JNC	ENSMUSG00000028053.14	TRUE	1	NA	NA	mmu-Ash1l_0057	mmu_Ash1l_0067000		MMU_CIRCpedia_33285	3
cRNA_2925	chr3	100077252	100078353	1102	+	JNC-JNC	ENSMUSG00000027865.11	TRUE	1	NA	NA	mmu-Gdap2_0001	mmu_Gdap2_0003000		MMU_CIRCpedia_61	3
cRNA_2926	chr3	104556574	104558345	1772	+	JNC-JNC	ENSMUSG00000032902.2	TRUE	1	NA	NA	mmu-Slc16a1_0004	mmu_Slc16a1_0003000		MMU_CIRCpedia_1292	3
cRNA_2927	chr3	105461564	105462643	1080	*	UNKNOWN	NA	NA	NA	NA	NA	mmu-Kcnd3_0002	mmu_Kcnd3_0006000			2
cRNA_2928	chr3	106473361	106481157	7797	+	JNC-EX	ENSMUSG00000027900.16	TRUE	1	NA	NA	mmu-Dram2_0003	mmu_Dram2_0013000			2
cRNA_2929	chr3	135332356	135375100	42745	-	JNC-JNC	ENSMUSG00000028163.18	TRUE	1	NA	NA	mmu-Nfkb1_0002	mmu_Nfkb1_0031000		MMU_CIRCpedia_212166	3
cRNA_2930	chr3	144411274	144418489	7216	-	JNC-JNC	ENSMUSG00000037062.14	TRUE	1	NA	NA	mmu-Sh3glb1_0002	mmu_Sh3glb1_0025000		MMU_CIRCpedia_9515	3
cRNA_2931	chr4	9474898	9610938	136041	-	JNC-JNC	ENSMUSG00000028207.19	TRUE	1	NA	NA	mmu-Asph_0072	mmu_Asph_0009000		MMU_CIRCpedia_34950	3
cRNA_2932	chr4	9583812	9604629	20818	-	JNC-JNC	ENSMUSG00000028207.19	TRUE	1	NA	NA	mmu-Asph_0012	mmu_Asph_0070000		MMU_CIRCpedia_35180	3
cRNA_2933	chr4	9630773	9639347	8575	-	EX-JNC	ENSMUSG00000028207.19	TRUE	1	NA	NA	mmu-Asph_0002,mmu-Asph_0001	mmu_Asph_0115000,mmu_Asph_0114000			2
cRNA_2934	chr4	34618554	34633713	15160	+	JNC-JNC	ENSMUSG00000028292.15	TRUE	1	NA	NA	mmu-Rars2_0003	mmu_Rars2_0005000		MMU_CIRCpedia_17401	3
cRNA_2935	chr4	38683002	38709267	26266	-	JNC-JNC	ENSMUSG00000085632.3	TRUE	1	NA	NA	mmu-Gm12381_0002	mmu_Gm12381_0001000			2
cRNA_2936	chr4	43087903	43097022	9120	+	JNC-JNC	ENSMUSG00000028456.19	TRUE	1	NA	NA	mmu-Unc13b_0007	mmu_Unc13b_0008000		MMU_CIRCpedia_20006	3
cRNA_2937	chr4	74216678	74229987	13310	+	JNC-JNC	ENSMUSG00000028397.14	TRUE	1	NA	NA	mmu-Kdm4c_0058	mmu_Kdm4c_0056000		MMU_CIRCpedia_28667	3
cRNA_2938	chr4	87700524	87712248	11725	-	JNC-JNC	ENSMUSG00000028496.18	TRUE	1	NA	NA	mmu-Mllt3_0009	mmu_Mllt3_0009000	mm9_circ_013661	MMU_CIRCpedia_32922	4
cRNA_2939	chr4	101220719	101256819	36101	+	IN-NA	ENSMUSG00000087361.8	NA	NA	NA	NA	mmu-intergenic_001367	mmu_0610043K17Rik_0001000			2
cRNA_2940	chr4	101222663	101256819	34157	+	IN-NA	ENSMUSG00000087361.8	NA	NA	NA	NA	mmu-intergenic_001219	mmu_0610043K17Rik_0005000			2
cRNA_2941	chr4	107769838	107931660	161823	*	JNC-JNC	NA	FALSE	0	ENSMUSG00000028607.17/ENSMUSG00000028603.16	Cpt2/Scp2	mmu-intergenic_004643	mmu_Scp2_0001000			2
cRNA_2942	chr4	129732771	129740332	7562	+	JNC-JNC	ENSMUSG00000028788.15	TRUE	1	NA	NA	mmu-Ptp4a2_0006	mmu_Ptp4a2_0001000		MMU_CIRCpedia_7419	3
cRNA_2943	chr4	129732771	129741661	8891	+	JNC-EX	ENSMUSG00000028788.15	TRUE	1	NA	NA	mmu-Ptp4a2_0005	mmu_Ptp4a2_0005000			2
cRNA_2944	chr4	134563634	134565301	1668	-	JNC-JNC	ENSMUSG00000028826.15	TRUE	1	NA	NA	mmu-Tmem57_0001	mmu_Maco1_0026000		MMU_CIRCpedia_8184	3
cRNA_2945	chr4	137048430	137063440	15011	-	EX-JNC	ENSMUSG00000006699.18	TRUE	1	NA	NA	mmu-Cdc42_0001	mmu_Cdc42_0007000			2
cRNA_2946	chr4	142137768	142138655	888	*	UNKNOWN	NA	NA	NA	NA	NA	mmu-intergenic_001090,mmu-intergenic_017163	mmu_chr4_1101000,mmu_chr4_1099000	mm9_circ_017175		3
cRNA_2947	chr4	150553152	150584508	31357	+	JNC-JNC	ENSMUSG00000039852.18	TRUE	1	NA	NA	mmu-Rere_0036	mmu_Rere_0123000		MMU_CIRCpedia_10092	3
cRNA_2948	chr5	18001994	18016225	14232	-	JNC-JNC	ENSMUSG00000002944.16	TRUE	1	NA	NA	mmu-Cd36_0004	mmu_Cd36_0019000			2
